year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,opponent_rank_prev,division,team_rank_prev,team_rank,rank_diff,team_rank_diff,team_better,team_max_stage,next_fixture_date,next_opponent_name,next_fixture_days,next_team_win,next_team_points,distance,best_match,match_ratio,league,team_name_fin,team_size,mean_age,foreigners,mean_value,total_value,extra_time
2017,2nd Round,5,57414,2017-10-25 18:45:00+00:00,FC Heidenheim,180,Jahn Regensburg,177,1,0,90,Continental Arena,39.0,2.0,24.0,28.0,15.0,4.0,1,6,2017-10-29 12:30:00+00:00,FC Nurnberg,3,1.0,3,147,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,29.0,25.1,5.0,0.499,14.48,0
2017,3rd Round,4,57407,2017-12-20 19:45:00+00:00,FC Heidenheim,180,Eintracht Frankfurt,169,0,1,120,Voith-Arena (Heidenheim an der Brenz),11.0,2.0,24.0,28.0,-13.0,4.0,0,6,2018-01-24 19:30:00+00:00,Eintracht Braunschweig,34,1.0,3,0,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,29.0,25.1,5.0,0.499,14.48,1
2018,1st Round,6,57490,2018-08-19 13:30:00+00:00,FC Heidenheim,180,SSV Jeddeloh,1655,1,0,90,Marschweg-Stadion,80.0,2.0,28.0,23.0,52.0,-5.0,1,6,2018-08-26 11:30:00+00:00,Dynamo Dresden,6,1.0,3,517,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,30.0,24.8,1.0,0.677,20.3,0
2018,2nd Round,5,57471,2018-10-30 19:45:00+00:00,FC Heidenheim,180,SV Sandhausen,189,1,1,90,Voith-Arena,25.0,2.0,28.0,23.0,-3.0,-5.0,1,6,2018-11-04 12:30:00+00:00,Erzgebirge AUE,4,1.0,3,0,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,30.0,24.8,1.0,0.677,20.3,0
2018,3rd Round,4,57510,2019-02-05 17:30:00+00:00,FC Heidenheim,180,Bayer Leverkusen,168,1,1,90,Voith-Arena,5.0,2.0,28.0,23.0,-23.0,-5.0,0,6,2019-02-10 12:30:00+00:00,SV Darmstadt 98,4,1.0,3,0,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,30.0,24.8,1.0,0.677,20.3,0
2018,Quarter-finals,3,107273,2019-04-03 16:30:00+00:00,FC Heidenheim,180,Bayern Munich,157,0,0,90,Allianz Arena,1.0,2.0,28.0,23.0,-27.0,-5.0,0,6,2019-04-07 11:30:00+00:00,1.FC Köln,3,0.0,0,117,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,30.0,24.8,1.0,0.677,20.3,0
2019,1st Round,6,169069,2019-08-10 16:30:00+00:00,FC Heidenheim,180,SSV ULM 1846,1652,1,0,90,Donaustadion,80.0,2.0,23.0,21.0,57.0,-2.0,1,6,2019-08-18 11:30:00+00:00,Dynamo Dresden,7,0.0,0,31,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,30.0,25.7,1.0,0.657,19.7,0
2019,2nd Round,5,238930,2019-10-30 17:30:00+00:00,FC Heidenheim,180,Werder Bremen,162,0,0,90,wohninvest WESERSTADION,8.0,2.0,23.0,21.0,-15.0,-2.0,0,6,2019-11-02 12:00:00+00:00,Erzgebirge AUE,2,,1,498,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,30.0,25.7,1.0,0.657,19.7,0
2020,1st Round,6,574015,2020-09-13 16:30:00+00:00,FC Heidenheim,180,SV Wehen,1319,0,0,90,BRITA-Arena,35.0,2.0,21.0,26.0,14.0,5.0,1,6,2020-09-20 11:30:00+00:00,Eintracht Braunschweig,6,1.0,3,207,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,31.0,25.5,2.0,0.661,20.5,0
2021,1st Round,6,723357,2021-08-08 16:30:00+00:00,FC Heidenheim,180,Hansa Rostock,1321,0,0,120,Ostseestadion,38.0,2.0,26.0,24.0,12.0,-2.0,1,6,2021-08-15 11:30:00+00:00,Hansa Rostock,6,,1,618,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,31.0,25.0,3.0,0.592,18.35,1
2022,1st Round,6,864331,2022-07-30 13:31:00+00:00,FC Heidenheim,180,Illertissen,9330,1,0,90,Vöhlin-Stadion,80.0,2.0,24.0,19.0,56.0,-5.0,1,6,2022-08-06 11:00:00+00:00,Hamburger SV,6,0.0,0,50,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,28.0,25.6,4.0,0.9,25.2,0
2022,2nd Round,5,958531,2022-10-19 18:45:00+00:00,FC Heidenheim,180,Union Berlin,182,0,0,90,Stadion An der Alten Försterei,5.0,2.0,24.0,19.0,-19.0,-5.0,0,6,2022-10-23 11:30:00+00:00,SpVgg Greuther Furth,3,1.0,3,486,1.FC Heidenheim 1846,0.7878787878787878,Bundesliga_2,1.FC Heidenheim 1846,28.0,25.6,4.0,0.9,25.2,0
2013,1st Round,6,559920,2013-08-04 12:30:00+00:00,SV Darmstadt 98,181,Borussia Monchengladbach,163,1,1,120,Stadion am Böllenfalltor,8.0,3.0,54.0,39.0,-46.0,-15.0,0,6,2013-08-10 12:00:00+00:00,VfL Osnabruck,5,0.0,0,0,SV Darmstadt 98,1.0,Bundesliga_3,SV Darmstadt 98,36.0,25.6,4.0,0.242,8.73,1
2013,2nd Round,5,559900,2013-09-25 18:30:00+00:00,SV Darmstadt 98,181,FC Schalke 04,174,0,1,90,Stadion am Böllenfalltor,4.0,3.0,54.0,39.0,-50.0,-15.0,0,6,2013-09-28 12:00:00+00:00,FC Saarbrucken,2,1.0,3,0,SV Darmstadt 98,1.0,Bundesliga_3,SV Darmstadt 98,36.0,25.6,4.0,0.242,8.73,0
2014,1st Round,6,559867,2014-08-17 18:30:00+00:00,SV Darmstadt 98,181,VfL Wolfsburg,161,0,1,120,Stadion am Böllenfalltor,5.0,3.0,39.0,20.0,-34.0,-19.0,0,6,2014-08-24 11:30:00+00:00,VfR Aalen,6,1.0,3,0,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,28.0,25.9,3.0,0.459,12.85,1
2015,1st Round,6,559777,2015-08-07 17:00:00+00:00,SV Darmstadt 98,181,TuS Erndtebruck,1647,1,0,90,Leimbachstadion,80.0,2.0,20.0,14.0,60.0,-6.0,1,6,2015-08-15 13:30:00+00:00,Hannover 96,7,,1,126,SV Darmstadt 98,1.0,Bundesliga,SV Darmstadt 98,30.0,27.3,8.0,0.838,25.15,0
2015,2nd Round,5,559766,2015-10-27 19:30:00+00:00,SV Darmstadt 98,181,Hannover 96,166,1,1,90,Merck-Stadion am Böllenfalltor,13.0,2.0,20.0,14.0,-7.0,-6.0,0,6,2015-11-01 14:30:00+00:00,VfB Stuttgart,4,0.0,0,0,SV Darmstadt 98,1.0,Bundesliga,SV Darmstadt 98,30.0,27.3,8.0,0.838,25.15,0
2015,3rd Round,4,559756,2015-12-15 19:30:00+00:00,SV Darmstadt 98,181,Bayern Munich,157,0,0,90,Allianz-Arena,1.0,2.0,20.0,14.0,-19.0,-6.0,0,6,2015-12-20 16:30:00+00:00,Borussia Monchengladbach,4,0.0,0,282,SV Darmstadt 98,1.0,Bundesliga,SV Darmstadt 98,30.0,27.3,8.0,0.838,25.15,0
2016,1st Round,6,57387,2016-08-21 13:30:00+00:00,SV Darmstadt 98,181,Bremer Sv,1630,1,0,90,Sportpark am Vinnenweg,80.0,1.0,14.0,18.0,66.0,4.0,1,6,2016-08-27 13:30:00+00:00,1.FC Köln,6,0.0,0,356,SV Darmstadt 98,1.0,Bundesliga,SV Darmstadt 98,39.0,26.7,17.0,0.666,25.98,0
2016,2nd Round,5,57368,2016-10-26 16:30:00+00:00,SV Darmstadt 98,181,FC Astoria Walldorf,1626,0,0,90,Dietmar-Hopp-Sportpark,80.0,1.0,14.0,18.0,66.0,4.0,1,6,2016-10-29 13:30:00+00:00,RB Leipzig,2,0.0,0,64,SV Darmstadt 98,1.0,Bundesliga,SV Darmstadt 98,39.0,26.7,17.0,0.666,25.98,0
2017,1st Round,6,57448,2017-08-12 16:30:00+00:00,SV Darmstadt 98,181,Jahn Regensburg,177,0,0,90,Continental Arena,39.0,1.0,18.0,35.0,21.0,17.0,1,6,2017-08-18 16:30:00+00:00,FC St. Pauli,6,1.0,3,265,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,35.0,25.9,17.0,0.51,17.85,0
2018,1st Round,6,57507,2018-08-17 18:45:00+00:00,SV Darmstadt 98,181,FC Magdeburg,179,1,0,90,MDCC-Arena,38.0,2.0,35.0,28.0,3.0,-7.0,1,6,2018-08-24 16:30:00+00:00,MSV Duisburg,6,1.0,3,325,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,37.0,26.5,11.0,0.489,18.1,0
2018,2nd Round,5,57474,2018-10-30 17:30:00+00:00,SV Darmstadt 98,181,Hertha Berlin,159,0,1,90,Stadion am Böllenfalltor,10.0,2.0,35.0,28.0,-25.0,-7.0,0,6,2018-11-03 12:00:00+00:00,FC Magdeburg,3,1.0,3,0,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,37.0,26.5,11.0,0.489,18.1,0
2019,1st Round,6,169056,2019-08-11 13:30:00+00:00,SV Darmstadt 98,181,Oberneuland,4263,1,0,90,Florian Wellmann Stadion,80.0,2.0,28.0,23.0,52.0,-5.0,1,6,2019-08-19 18:30:00+00:00,VfL Osnabruck,8,0.0,0,358,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,32.0,25.7,11.0,0.431,13.8,0
2019,2nd Round,5,238921,2019-10-29 19:45:00+00:00,SV Darmstadt 98,181,Karlsruher SC,785,0,1,90,Merck-Stadion am Böllenfalltor,38.0,2.0,28.0,23.0,10.0,-5.0,1,6,2019-11-02 12:00:00+00:00,SpVgg Greuther Furth,3,0.0,0,0,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,32.0,25.7,11.0,0.431,13.8,0
2020,1st Round,6,574018,2020-09-13 16:30:00+00:00,SV Darmstadt 98,181,FC Magdeburg,179,1,0,120,MDCC-Arena,50.0,2.0,23.0,25.0,27.0,2.0,1,6,2020-09-19 11:00:00+00:00,SV Sandhausen,5,0.0,0,325,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,32.0,25.1,11.0,0.532,17.03,1
2020,2nd Round,5,646344,2020-12-22 19:45:00+00:00,SV Darmstadt 98,181,Dynamo Dresden,183,1,0,90,Rudolf-Harbig-Stadion,36.0,2.0,23.0,25.0,13.0,2.0,1,6,2021-01-02 12:00:00+00:00,Vfl Bochum,10,0.0,0,385,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,32.0,25.1,11.0,0.532,17.03,0
2020,Round of 16,4,663695,2021-02-02 17:30:00+00:00,SV Darmstadt 98,181,Holstein Kiel,191,0,0,120,Holstein-Stadion,29.0,2.0,23.0,25.0,6.0,2.0,1,6,2021-02-06 12:00:00+00:00,FC Nurnberg,3,0.0,0,505,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,32.0,25.1,11.0,0.532,17.03,1
2021,1st Round,6,723367,2021-08-06 18:45:00+00:00,SV Darmstadt 98,181,TSV 1860 Munich,786,0,0,120,Städtisches Stadion an der Grünwalder Straße,40.0,2.0,25.0,22.0,15.0,-3.0,1,6,2021-08-15 11:30:00+00:00,FC Ingolstadt 04,8,1.0,3,290,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,32.0,24.5,10.0,0.635,20.33,1
2022,1st Round,6,864337,2022-08-01 16:01:00+00:00,SV Darmstadt 98,181,FC Ingolstadt 04,184,1,0,90,Audi-Sportpark,36.0,2.0,22.0,20.0,14.0,-2.0,1,6,2022-08-07 11:30:00+00:00,Eintracht Braunschweig,5,1.0,3,236,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,29.0,25.3,11.0,0.961,27.88,0
2022,2nd Round,5,958533,2022-10-18 18:45:00+00:00,SV Darmstadt 98,181,Borussia Monchengladbach,163,1,1,90,Merck-Stadion am Böllenfalltor,10.0,2.0,22.0,20.0,-12.0,-2.0,0,6,2022-10-21 16:30:00+00:00,Holstein Kiel,2,,1,0,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,29.0,25.3,11.0,0.961,27.88,0
2022,Round of 16,4,968257,2023-02-07 19:45:00+00:00,SV Darmstadt 98,181,Eintracht Frankfurt,169,0,0,90,Deutsche Bank Park,11.0,2.0,22.0,20.0,-11.0,-2.0,0,6,2023-02-12 12:30:00+00:00,Eintracht Braunschweig,4,1.0,3,28,SV Darmstadt 98,1.0,Bundesliga_2,SV Darmstadt 98,29.0,25.3,11.0,0.961,27.88,0
2012,1st Round,6,559996,2012-08-20 16:30:00+00:00,Dynamo Dresden,183,Chemnitzer FC,1328,1,0,90,Stadion an der Gellertstraße,45.0,2.0,27.0,34.0,18.0,7.0,1,6,2012-08-25 11:00:00+00:00,MSV Duisburg,4,1.0,3,50,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,30.0,24.7,14.0,0.479,14.38,0
2012,2nd Round,5,559963,2012-10-31 19:30:00+00:00,Dynamo Dresden,183,Hannover 96,166,0,0,120,AWD-Arena,7.0,2.0,27.0,34.0,-20.0,7.0,0,6,2012-11-04 12:30:00+00:00,Union Berlin,3,0.0,0,320,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,30.0,24.7,14.0,0.479,14.38,1
2014,1st Round,6,559871,2014-08-18 18:30:00+00:00,Dynamo Dresden,183,FC Schalke 04,174,1,1,90,Glücksgas stadion,3.0,2.0,35.0,42.0,-32.0,7.0,0,6,2014-08-23 12:00:00+00:00,Rot-weiss Erfurt,4,0.0,0,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_3,SG Dynamo Dresden,29.0,23.5,3.0,0.2,5.8,0
2014,2nd Round,5,559828,2014-10-28 19:30:00+00:00,Dynamo Dresden,183,Vfl Bochum,176,1,1,120,Glücksgas stadion,33.0,2.0,35.0,42.0,-2.0,7.0,0,6,2014-11-01 13:00:00+00:00,Stuttgarter Kickers,3,,1,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_3,SG Dynamo Dresden,29.0,23.5,3.0,0.2,5.8,1
2014,8th Finals,4,559812,2015-03-03 19:30:00+00:00,Dynamo Dresden,183,Borussia Dortmund,165,0,1,90,Stadion Dresden,2.0,2.0,35.0,42.0,-33.0,7.0,0,6,2015-03-07 13:00:00+00:00,SG Sonnenhof Grossaspach,3,0.0,0,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_3,SG Dynamo Dresden,29.0,23.5,3.0,0.2,5.8,0
2016,1st Round,6,57338,2016-08-20 13:30:00+00:00,Dynamo Dresden,183,RB Leipzig,173,1,1,120,Rudolf-Harbig Stadion,20.0,3.0,37.0,23.0,-17.0,-14.0,0,6,2016-08-28 11:30:00+00:00,FC St. Pauli,7,1.0,3,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,30.0,24.6,4.0,0.529,15.88,1
2016,2nd Round,5,57376,2016-10-25 16:30:00+00:00,Dynamo Dresden,183,Arminia Bielefeld,188,0,1,90,Rudolf-Harbig Stadion,30.0,3.0,37.0,23.0,-7.0,-14.0,1,6,2016-10-28 16:30:00+00:00,Eintracht Braunschweig,3,1.0,3,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,30.0,24.6,4.0,0.529,15.88,0
2017,1st Round,6,57461,2017-08-11 17:00:00+00:00,Dynamo Dresden,183,TuS Koblenz,1648,1,0,90,Stadion Zwickau,80.0,2.0,23.0,31.0,57.0,8.0,1,6,2017-08-19 11:00:00+00:00,SV Sandhausen,7,0.0,0,446,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,29.0,24.8,8.0,0.664,19.25,0
2017,2nd Round,5,57416,2017-10-25 18:45:00+00:00,Dynamo Dresden,183,SC Freiburg,160,0,0,90,Schwarzwald-Stadion,7.0,2.0,23.0,31.0,-16.0,8.0,0,6,2017-10-29 15:00:00+00:00,Eintracht Braunschweig,3,,1,543,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,29.0,24.8,8.0,0.664,19.25,0
2018,1st Round,6,57504,2018-08-18 13:30:00+00:00,Dynamo Dresden,183,SV Rodinghausen,1650,0,0,120,Frimo Stadion,80.0,2.0,31.0,30.0,49.0,-1.0,1,6,2018-08-26 11:30:00+00:00,FC Heidenheim,7,0.0,0,391,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,31.0,24.5,12.0,0.677,21.0,1
2019,1st Round,6,169050,2019-08-10 13:30:00+00:00,Dynamo Dresden,183,Tus Dassendorf,1662,1,0,90,GGZ Arena,80.0,2.0,30.0,36.0,50.0,6.0,1,6,2019-08-18 11:30:00+00:00,FC Heidenheim,7,1.0,3,363,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,36.0,24.8,15.0,0.515,18.53,0
2019,2nd Round,5,238928,2019-10-30 19:45:00+00:00,Dynamo Dresden,183,Hertha Berlin,159,0,0,120,Olympiastadion Berlin,11.0,2.0,30.0,36.0,-19.0,6.0,0,6,2019-11-03 12:30:00+00:00,VfB Stuttgart,3,0.0,0,174,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,36.0,24.8,15.0,0.515,18.53,1
2020,1st Round,6,574017,2020-09-14 16:30:00+00:00,Dynamo Dresden,183,Hamburger SV,175,1,1,90,Rudolf-Harbig-Stadion,22.0,2.0,36.0,37.0,-14.0,1.0,0,6,2020-09-18 15:45:00+00:00,FC Kaiserslautern,3,1.0,3,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_3,SG Dynamo Dresden,44.0,22.5,7.0,0.248,10.9,0
2020,2nd Round,5,646344,2020-12-22 19:45:00+00:00,Dynamo Dresden,183,SV Darmstadt 98,181,0,1,90,Rudolf-Harbig-Stadion,23.0,2.0,36.0,37.0,-13.0,1.0,0,6,2021-01-11 18:00:00+00:00,Türkgücü-Ataspor,19,0.0,0,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_3,SG Dynamo Dresden,44.0,22.5,7.0,0.248,10.9,0
2021,1st Round,6,723362,2021-08-06 18:45:00+00:00,Dynamo Dresden,183,SC Paderborn 07,185,1,1,90,Rudolf-Harbig-Stadion,27.0,3.0,37.0,34.0,-10.0,-3.0,0,6,2021-08-14 18:30:00+00:00,Hannover 96,7,1.0,3,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,35.0,25.2,11.0,0.406,14.2,0
2021,2nd Round,5,788044,2021-10-27 16:30:00+00:00,Dynamo Dresden,183,FC St. Pauli,186,0,1,120,Rudolf-Harbig-Stadion,28.0,3.0,37.0,34.0,-9.0,-3.0,0,6,2021-10-30 11:30:00+00:00,SV Sandhausen,2,0.0,0,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_2,SG Dynamo Dresden,35.0,25.2,11.0,0.406,14.2,1
2022,1st Round,6,864324,2022-07-29 16:00:00+00:00,Dynamo Dresden,183,VfB Stuttgart,172,0,1,90,Rudolf-Harbig-Stadion,15.0,2.0,34.0,42.0,-19.0,8.0,0,6,2022-08-06 12:00:00+00:00,Hallescher FC,7,1.0,3,0,SG Dynamo Dresden,0.9032258064516129,Bundesliga_3,SG Dynamo Dresden,37.0,24.5,5.0,0.269,9.95,0
2012,1st Round,6,559986,2012-08-19 14:00:00+00:00,FC Ingolstadt 04,184,VfR Aalen,1327,0,0,90,Scholz Arena,38.0,2.0,30.0,31.0,8.0,1.0,1,6,2012-08-26 11:30:00+00:00,FSV Frankfurt,6,0.0,0,100,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,31.0,27.2,12.0,0.465,14.43,0
2013,1st Round,6,559906,2013-08-03 13:30:00+00:00,FC Ingolstadt 04,184,SF Baumberg,12844,1,0,90,Ulrich-Haberland-Stadion,80.0,2.0,31.0,28.0,49.0,-3.0,1,6,2013-08-10 11:00:00+00:00,Karlsruher SC,6,0.0,0,384,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,30.0,25.7,14.0,0.491,14.73,0
2013,2nd Round,5,559897,2013-09-25 17:00:00+00:00,FC Ingolstadt 04,184,FSV Frankfurt,1332,1,0,90,Frankfurter Volksbank Stadion,22.0,2.0,31.0,28.0,-9.0,-3.0,0,6,2013-09-29 11:30:00+00:00,FC St. Pauli,3,0.0,0,248,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,30.0,25.7,14.0,0.491,14.73,0
2013,8th Finals,4,559877,2013-12-04 18:00:00+00:00,FC Ingolstadt 04,184,VfL Wolfsburg,161,0,0,90,VOLKSWAGEN ARENA,11.0,2.0,31.0,28.0,-20.0,-3.0,0,6,2013-12-08 12:30:00+00:00,Energie Cottbus,3,1.0,3,411,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,30.0,25.7,14.0,0.491,14.73,0
2014,1st Round,6,559870,2014-08-18 16:30:00+00:00,FC Ingolstadt 04,184,Kickers Offenbach,1628,0,0,120,Sparda-Bank-Hessen-Stadion,80.0,2.0,28.0,19.0,52.0,-9.0,1,6,2014-08-24 11:30:00+00:00,SpVgg Greuther Furth,5,1.0,3,244,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,30.0,25.2,12.0,0.641,19.23,1
2015,1st Round,6,559798,2015-08-09 14:00:00+00:00,FC Ingolstadt 04,184,SpVgg Unterhaching,1314,0,0,90,Alpenbauer Sportpark,55.0,2.0,19.0,11.0,36.0,-8.0,1,6,2015-08-15 13:30:00+00:00,FSV Mainz 05,5,1.0,3,79,FC Ingolstadt 04,1.0,Bundesliga,FC Ingolstadt 04,29.0,25.2,16.0,1.23,35.65,0
2016,1st Round,6,57384,2016-08-21 16:30:00+00:00,FC Ingolstadt 04,184,Erzgebirge Aue,190,1,0,120,Sparkassen Erzgebirgsstadion,38.0,1.0,11.0,17.0,27.0,6.0,1,6,2016-08-27 13:30:00+00:00,Hamburger SV,5,,1,225,FC Ingolstadt 04,1.0,Bundesliga,FC Ingolstadt 04,32.0,24.8,15.0,1.21,38.63,1
2016,2nd Round,5,57373,2016-10-25 18:45:00+00:00,FC Ingolstadt 04,184,Eintracht Frankfurt,169,0,0,120,Commerzbank-Arena,16.0,1.0,11.0,17.0,5.0,6.0,0,6,2016-10-29 13:30:00+00:00,FSV Mainz 05,3,0.0,0,248,FC Ingolstadt 04,1.0,Bundesliga,FC Ingolstadt 04,32.0,24.8,15.0,1.21,38.63,1
2017,1st Round,6,57444,2017-08-13 13:30:00+00:00,FC Ingolstadt 04,184,TSV 1860 Munich,786,1,0,90,Grünwalder Stadion,34.0,1.0,17.0,23.0,17.0,6.0,1,6,2017-08-20 11:30:00+00:00,Jahn Regensburg,6,0.0,0,74,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,32.0,25.7,15.0,1.07,34.33,0
2017,2nd Round,5,57425,2017-10-24 18:45:00+00:00,FC Ingolstadt 04,184,SpVgg Greuther Furth,178,1,0,90,Sportpark Ronhof Thomas Sommer,26.0,1.0,17.0,23.0,9.0,6.0,1,6,2017-10-27 16:30:00+00:00,Arminia Bielefeld,2,1.0,3,88,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,32.0,25.7,15.0,1.07,34.33,0
2017,3rd Round,4,57413,2017-12-19 17:30:00+00:00,FC Ingolstadt 04,184,SC Paderborn 07,185,0,0,90,Benteler-Arena (Paderborn),54.0,1.0,17.0,23.0,37.0,6.0,1,6,2018-01-23 19:30:00+00:00,SV Sandhausen,35,,1,382,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,32.0,25.7,15.0,1.07,34.33,0
2018,1st Round,6,57481,2018-08-20 16:30:00+00:00,FC Ingolstadt 04,184,SC Paderborn 07,185,0,0,90,Benteler-Arena,37.0,2.0,23.0,34.0,14.0,11.0,1,6,2018-08-25 11:00:00+00:00,FC Magdeburg,4,,1,382,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,35.0,26.2,16.0,0.57,19.95,0
2019,1st Round,6,169062,2019-08-09 18:45:00+00:00,FC Ingolstadt 04,184,FC Nurnberg,171,0,1,90,Audi-Sportpark,18.0,2.0,34.0,40.0,-16.0,6.0,0,6,2019-08-17 12:00:00+00:00,KFC Uerdingen 05,7,1.0,3,0,FC Ingolstadt 04,1.0,Bundesliga_3,FC Ingolstadt 04,42.0,23.0,8.0,0.194,8.15,0
2020,1st Round,6,574021,2020-09-12 16:30:00+00:00,FC Ingolstadt 04,184,Fortuna Dusseldorf,158,0,1,90,Audi-Sportpark,17.0,3.0,40.0,39.0,-23.0,-1.0,0,6,2020-09-20 11:00:00+00:00,KFC Uerdingen 05,7,1.0,3,0,FC Ingolstadt 04,1.0,Bundesliga_3,FC Ingolstadt 04,32.0,24.7,8.0,0.273,8.73,0
2021,1st Round,6,723338,2021-08-09 16:30:00+00:00,FC Ingolstadt 04,184,Erzgebirge AUE,190,1,1,90,Audi-Sportpark,30.0,3.0,39.0,36.0,-9.0,-3.0,0,6,2021-08-15 11:30:00+00:00,SV Darmstadt 98,5,0.0,0,0,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,50.0,24.6,16.0,0.277,13.83,0
2021,2nd Round,5,788050,2021-10-26 18:00:00+00:00,FC Ingolstadt 04,184,Borussia Dortmund,165,0,0,90,Signal-Iduna-Park,3.0,3.0,39.0,36.0,-36.0,-3.0,0,6,2021-10-31 12:30:00+00:00,Jahn Regensburg,4,0.0,0,335,FC Ingolstadt 04,1.0,Bundesliga_2,FC Ingolstadt 04,50.0,24.6,16.0,0.277,13.83,0
2022,1st Round,6,864337,2022-08-01 16:01:00+00:00,FC Ingolstadt 04,184,SV Darmstadt 98,181,0,1,90,Audi-Sportpark,22.0,2.0,36.0,47.0,-14.0,11.0,0,6,2022-08-07 11:00:00+00:00,Borussia Dortmund II,5,1.0,3,0,FC Ingolstadt 04,1.0,Bundesliga_3,FC Ingolstadt 04,33.0,24.0,11.0,0.286,9.45,0
2012,1st Round,6,559987,2012-08-19 14:00:00+00:00,SC Paderborn 07,185,Arminia Bielefeld,188,0,0,90,SchücoArena,49.0,2.0,23.0,30.0,26.0,7.0,1,6,2012-08-24 16:00:00+00:00,Eintracht Braunschweig,5,0.0,0,34,SC Paderborn 07,1.0,Bundesliga_2,SC Paderborn 07,30.0,24.9,7.0,0.437,13.1,0
2013,1st Round,6,559931,2013-08-05 16:30:00+00:00,SC Paderborn 07,185,MSV Duisburg,187,1,0,90,Schauinsland-Reisen-Arena,29.0,2.0,30.0,20.0,-1.0,-10.0,1,6,2013-08-10 11:00:00+00:00,1.FC Köln,4,,1,143,SC Paderborn 07,1.0,Bundesliga_2,SC Paderborn 07,30.0,25.0,8.0,0.612,18.35,0
